gt_word,ocr_word,word_length,word_cer
of,wotd,2,1.5
english,0,7,1.0
.,@xzsx.,1,5.0
',',1,0.0
while,ikk,5,0.8
he,k,2,1.0
was,nas,3,0.3333
writing,ntik0,7,0.7143
i,j,1,1.0
have,habe,4,0.25
an,am,2,0.5
italian,jhlian,7,0.4286
who,wlo,3,0.3333
is,&,2,1.0
perhaps,terlap,7,0.4286
the,),3,1.0
best,m(,4,1.0
a,ol,1,2.0
pleasant,tluesenx,8,0.625
life,kh,4,1.0
truly,huly!,5,0.6
!,ja,1,2.0
...,3,3,1.0
it,heren^,2,3.0
so,ha,2,1.0
happens,,7,1.0
that,,4,1.0
this,ms;,4,1.0
letter,xh,6,1.0
he,a,2,1.0
heard,kard,5,0.4
of,&,2,1.0
the,m,3,1.0
fall,tall,4,0.25
of,&,2,1.0
the,m,3,1.0
whigs,why,5,0.6
",",and,1,3.0
and,,3,1.0
valet,uala,5,0.6
de,d,2,0.5
chambre,ckmutt,7,0.7143
that,mu,4,1.0
ever,kve,4,0.5
was,muu,3,1.0
.,.,1,0.0
but,bul,3,0.3333
he,k,2,1.0
has,haa,3,0.3333
the,yl,3,1.0
temporary,hmporar,9,0.3333
assumption,axsumphen,10,0.4
of,c,2,1.0
the,h,3,0.6667
government,jovetmenl,10,0.4
upon,upoh,4,0.25
a,0,1,1.0
dissolution,disselhie,11,0.4545
",",4,1,1.0
which,",",5,1.0
must,whiel,4,1.25
be,must,2,2.0
had,lt,3,1.0
",",hae,1,3.0
will,1,4,1.0
be,wtr,2,1.5
what,w,4,0.75
may,ka,3,0.6667
happen,{,6,1.0
...,man,3,1.0
.,kaflv,1,5.0
','wua/,1,4.0
what,4,4,1.0
a,frphlut,1,7.0
frightful,ceent,9,0.8889
event,!',5,1.0
!,hl,1,2.0
',wtel_,1,5.0
he,'1,2,1.0
wrote,kembh,5,1.0
.,,1,1.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
a,4,1,1.0
mass,mgfs,4,0.5
of,%,2,1.0
radicalism,radcalism_,10,0.2
",",1,1,1.0
&,04,1,2.0
then,lkw,4,1.0
god,gm,3,0.6667
knows,tnewj,5,0.6
i,1,1,1.0
really,rea,6,0.5
tremble,ity,7,1.0
for,irwbh,3,1.6667
my,k6s,2,1.5
country,my,7,0.8571
!,cglm,1,4.0
i,i1y,1,2.0
may,1,3,1.0
be,m6y,2,1.5
exasperation,xxaspuahioh,12,0.4167
of,'[,2,1.0
the,il,3,1.0
people,peeph,6,0.5
will,will,4,0.0
be,b,2,0.5
so,se,2,0.5
great,(9*y,5,1.0
at,6/,2,1.0
the,kh,3,0.6667
what,wha,4,0.25
infatuation,/,11,1.0
!,iwtalualion,1,11.0
personally,!,10,1.0
i,pausana,1,7.0
am,lty,2,1.5
indifferent,(am,11,1.0
",",judi4ssn/,1,9.0
but,1,3,1.0
mistaken,m,8,0.875
",",isbn,1,4.0
1tho',1,5,0.8
i,alue,1,4.0
cannot,1,6,1.0
but,canno,3,1.6667
fear,k,4,1.0
that,bw/,4,1.0
the,[xet,3,1.0
return,tkutm,6,0.8333
of,',2,1.0
ultratoryism,[,12,1.0
",",uikra,1,5.0
that,brysw,4,1.25
the,khe/,3,0.6667
commons,il,7,1.0
house,cmmgms,5,1.2
return,cetucn,6,0.3333
of,o,2,0.5
ultratoryism,f,12,1.0
",",(lt,1,3.0
that,toryi,4,1.0
the,sm,3,1.0
commons,com,7,0.5714
house,mons,5,0.6
upon,hou,4,0.75
a,$,1,1.0
dissolution,q,11,1.0
",",upon,1,4.0
of,6,2,1.0
radicalism,paolica,10,0.7
",",((sm,1,4.0
&,1c,1,2.0
then,hen,4,0.25
god,god,3,0.0
knows,knows,5,0.0
what,whal,4,0.25
',what,1,4.0
what,^,4,1.0
a,figuull,1,7.0
frightful,"cventl""",9,0.8889
event,l,5,1.0
!,wrole,1,5.0
',itrelble,1,8.0
he,,2,1.0
wrote,,5,1.0
.,,1,1.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
indifferent,n,11,0.9091
",",di,1,2.0
but,ffeena,3,2.0
i,but,1,3.0
really,6,6,1.0
tremble,really,7,0.5714
for,trombl,3,1.6667
my,hor,2,1.5
but,buk,3,0.3333
fear,fe,4,0.5
that,r,4,1.0
the,hka,3,1.0
exasperation,+le,12,0.9167
of,exaspeati'on,2,5.5
the,the,3,0.0
people,people,6,0.0
will,wi'u,4,0.5
be,b,2,0.5
so,2,2,1.0
great,so,5,1.0
at,9,2,1.0
the,rqat,3,1.3333
what,whal,4,0.25
infatuation,i#faluahion,11,0.2727
!,personally,1,10.0
personally,am,10,0.9
i,,1,1.0
am,,2,1.0
country,colhtry,7,0.2857
!,!,1,0.0
i,(wy,1,3.0
may,be,3,1.0
be,mistaken,2,3.5
mistaken,",",8,1.0
",",a,1,1.0
1tho',hho',5,0.4
i,(,1,1.0
cannot,cannot,6,0.0
may,v,3,1.0
happen,ay,6,0.8333
...,naphen:,3,2.3333
.,,1,1.0
which,ll,5,1.0
must,c,4,1.0
be,mus,2,1.5
had,f,3,1.0
",",b2,1,2.0
will,"had,",4,1.0
be,1,2,1.0
a,wil(,1,4.0
mass,be,4,1.0
cannot,lahkol,6,0.6667
but,bt,3,0.3333
fear,jas,4,0.75
that,4hal,4,0.5
the,#e,3,0.6667
exasperation,exaskerahch,12,0.4167
of,o},2,0.5
the,ihe,3,0.3333
people,(pzopl,6,0.5
will,ll,4,0.5
be,be,2,0.0
so,se,2,0.5
great,yeat,5,0.4
at,~,2,1.0
the,ihz_,3,1.0
return,rdrn,6,0.5
of,c,2,1.0
ultratoryism,[,12,1.0
",",ulka,1,4.0
god,468,3,1.0
knows,khow,5,0.4
what,s,4,1.0
may,whaf,3,1.0
happen,h&,6,0.8333
...,ha,3,1.0
.,ppea,1,4.0
tremble,benbl,7,0.5714
for,boc,3,0.6667
my,h,2,1.0
country,41,7,1.0
!,(oy,1,3.0
i,y,1,1.0
may,mas,3,0.3333
be,bz,2,0.5
mistaken,61,8,1.0
",",slclen,1,6.0
1tho',a,5,1.0
i,m,1,1.0
#,kjhal,1,5.0
',a,1,1.0
what,mquft,4,1.0
a,wel,1,3.0
frightful,v,9,1.0
event,kc,5,1.0
!,wrok,1,4.0
',temsl,1,5.0
he,,2,1.0
wrote,,5,1.0
.,,1,1.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,whal,4,0.25
infatuation,7k,11,1.0
!,jhahmv,1,6.0
personally,cessen_lly,10,0.4
i,gn,1,2.0
am,ijijkral,2,3.5
indifferent,bl,11,1.0
",",1,1,1.0
but,rally:,3,2.0
i,,1,1.0
really,,6,1.0
that,ihal,4,0.5
the,m,3,1.0
commons,cr,7,0.8571
house,n~,5,1.0
upon,0-5,4,1.0
a,hous,1,4.0
dissolution,epa,11,1.0
",",77,1,2.0
which,c,5,0.8
must,st,4,0.5
be,62,2,1.0
had,ha,3,0.3333
",",wi,1,2.0
will,l,4,0.75
be,b,2,0.5
a,4,1,1.0
mass,mass,4,0.0
of,rad,2,1.5
radicalism,',10,1.0
",",cali,1,4.0
&,tea,1,3.0
then,,4,1.0
',ukat,1,4.0
what,c,4,1.0
a,kswk,1,4.0
frightful,cen},9,1.0
event,!,5,1.0
!,he,1,2.0
',lcok,1,4.0
he,1,2,1.0
wrote,krensl,5,1.0
.,!,1,1.0
',wjhcl,1,5.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
will,will,4,0.0
be,52,2,1.0
so,s9,2,0.5
great,{rea[,5,0.4
at,9k,2,1.0
the,ilx,3,1.0
return,+ek,6,0.8333
of,rekrn,2,2.5
ultratoryism,%,12,1.0
",",ulka,1,4.0
be,se,2,0.5
had,hadl,3,0.3333
",",wvtll,1,5.0
will,lz,4,0.75
be,g,2,1.0
a,mus),1,4.0
mass,%/,4,1.0
of,raolicalsm,2,4.5
radicalism,k,10,1.0
",",ien,1,3.0
&,v,1,1.0
then,%,4,1.0
god,,3,1.0
tremble,hremlk,7,0.4286
for,/or,3,0.3333
my,my,2,0.0
country,cownky,7,0.4286
!,!,1,0.0
i,(,1,1.0
may,mav,3,0.3333
be,le,2,0.5
mistaken,mlskoken,8,0.375
",","al,",1,2.0
1tho',,5,1.0
i,1,1,1.0
cannot,cann,6,0.3333
but,ck,3,1.0
fear,swt,4,1.0
that,kar,4,0.75
the,ial,3,1.0
exasperation,lle,12,0.9167
of,exas,2,2.0
the,'psralsn,3,2.6667
people,%|,6,1.0
infatuation,mklua,11,0.8182
!,hox,1,3.0
personally,!,10,1.0
i,pzrsena,1,7.0
am,lly,2,1.5
indifferent,7,11,1.0
",",am,1,2.0
but,acfenl,3,2.0
i,1,1,1.0
really,sul,6,0.8333
that,hhot,4,0.5
the,m,3,1.0
commons,commgns,7,0.1429
house,houx,5,0.4
upon,upim,4,0.5
a,a,1,0.0
dissolution,dsolbymn,11,0.5455
",",olul,1,4.0
which,musb,5,1.0
must,,4,1.0
knows,unowvs,5,0.4
what,ulal,4,0.75
may,muy,3,0.3333
happen,ha,6,0.6667
...,ppen,3,1.3333
.,,1,1.0
great,rxcal,5,0.8
at,al,2,0.5
the,hlu,3,1.0
return,refww,6,0.6667
of,0,2,1.0
ultratoryism,utra,12,0.6667
",",torwisw,1,7.0
that,huat,4,0.5
the,hu,3,0.6667
commons,cumons,7,0.2857
for,kw,3,1.0
my,w,2,1.0
country,couutrra,7,0.4286
!,iwan,1,4.0
i,bx,1,2.0
may,lskakeu,3,2.0
be,1,2,1.0
mistaken,atno,8,0.875
",",(,1,1.0
1tho',cal,5,1.0
i,6,1,1.0
cannot,{,6,1.0
house,aowz,5,0.8
upon,upon,4,0.0
a,a,1,0.0
dissolution,dissalukon,11,0.2727
",",wlcu,1,4.0
which,wut,5,0.8
must,be,4,1.0
be,uad,2,1.5
had,",",3,1.0
",",wu,1,2.0
will,bc,4,1.0
be,a,2,1.0
a,,1,1.0
but,suk,3,0.6667
fear,kor,4,0.75
that,hat,4,0.25
the,yle,3,0.6667
exasperation,exus,12,0.75
of,peahon,2,2.5
the,0d,3,1.0
people,hu,6,1.0
will,feopk,4,1.25
be,wu,2,1.0
so,be,2,1.0
mass,ass,4,0.25
of,"@adicalis,",2,5.0
radicalism,1,10,1.0
",",k,1,1.0
&,hw,1,2.0
then,ged,4,0.75
god,kuows,3,1.3333
knows,bshak,5,1.0
what,la^,4,0.75
may,loff,3,1.3333
happen,aeu,6,0.6667
...,,3,1.0
.,,1,1.0
tuation,tuaho,7,0.4286
!,!,1,0.0
personally,essoually,10,0.3
i,al,1,2.0
am,"iud;bgewt,",2,5.0
indifferent,bwt,11,0.9091
",",1,1,1.0
but,rcallly,3,2.3333
i,acull,1,5.0
really,,6,1.0
tremble,,7,1.0
',wlek,1,4.0
what,0,4,1.0
a,dnafu,1,4.0
frightful,evewt,9,0.8889
event,lu,5,1.0
!,wrole,1,5.0
',[,1,1.0
he,hev6k,2,1.5
wrote,!,5,1.0
.,lybat,1,5.0
',iaa,1,3.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
infa-,,5,1.0
commons,lommon,7,0.2857
house,xoje,5,0.6
upon,wpon,4,0.25
a,4,1,1.0
dissolution,dunllic,11,0.7273
",",o,1,1.0
which,wtih,5,0.4
must,tiul,4,1.0
be,4s,2,1.0
had,nd,3,0.6667
",",wl,1,2.0
will,k,4,1.0
be,,2,1.0
people,p,6,0.8333
will,eopu,4,1.0
be,61,2,1.0
so,(,2,1.0
great,m,5,1.0
at,ireat,2,1.5
the,a,3,1.0
return,me,6,0.8333
of,jwa,2,1.5
ultratoryism,4,12,1.0
",",uural,1,5.0
that,dloryim,4,1.75
the,1,3,1.0
be,m),2,1.0
mistaken,s{abhen,8,0.625
",",alho,1,4.0
1tho',1,5,0.8
i,canma,1,5.0
cannot,0u,6,1.0
but,yeos,3,1.3333
fear,mad,4,0.75
that,jke,4,1.0
the,sapperdkion,3,3.3333
exasperation,&,12,1.0
of,iu,2,1.0
the,,3,1.0
',gra,1,3.0
what,0,4,1.0
a,vieau,1,4.0
frightful,!,9,1.0
event,j,5,1.0
!,urk,1,3.0
',p,1,1.0
he,bike,2,1.5
wrote,uente,5,0.6
.,(,1,1.0
',uhal,1,4.0
i,ipfaudion,1,8.0
tremble,l,7,0.8571
!,,1,1.0
what,,4,1.0
infatuation,,11,1.0
!,,1,1.0
personally,parnonc,10,0.6
i,fly,1,3.0
am,um,2,0.5
indifferent,ind,11,0.7273
",",@urend,1,6.0
but,6ul,3,0.6667
i,(,1,1.0
really,kily,6,0.6667
tremble,arnlke,7,0.7143
for,yot,3,0.6667
my,nk,2,1.0
country,cudyy,7,0.5714
!,(,1,1.0
i,nay,1,3.0
may,,3,1.0
a,0,1,1.0
mass,yow,4,1.0
of,raliaalumm,2,5.0
radicalism,x,10,1.0
",",mmaa,1,4.0
&,qa,1,2.0
then,ncs>,4,1.0
god,ukl,3,1.0
knows,niall,5,1.0
what,karcin,4,1.5
may,,3,1.0
happen,,6,1.0
...,,3,1.0
.,,1,1.0
',ijlal,1,5.0
what,a,4,0.75
a,dxchlqal,1,7.0
frightful,quenh,9,0.8889
event,',5,1.0
!,ro,1,2.0
',ttok,1,4.0
he,_,2,1.0
wrote,9,5,1.0
.,melnlle,1,7.0
',',1,0.0
i,mhl,1,3.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
upon,upon,4,0.0
a,a,1,0.0
dissolution,dinxlhon,11,0.5455
",",thuch,1,5.0
which,mu,5,1.0
must,ke,4,1.0
be,vad,2,1.5
had,tuulf,3,1.6667
",",2e,1,2.0
will,a,4,1.0
be,0,2,1.0
a,,1,1.0
mass,,4,1.0
but,iul,3,0.6667
fear,par,4,0.5
that,nak,4,0.75
the,me,3,0.6667
exasperation,etaspenkon,12,0.4167
of,c,2,1.0
the,kke,3,0.6667
people,feopk,6,0.5
will,will,4,0.0
be,be,2,0.0
so,20,2,1.0
great,%eaa,5,0.6
infatuation,uyfaluakon,11,0.4545
!,',1,1.0
personally,rerxnally,10,0.3
i,1,1,1.0
am,am,2,0.0
indifferent,idilkenk,11,0.5455
",",{u,1,2.0
but,),3,1.0
i,ialll,1,4.0
really,,6,1.0
at,gl,2,1.0
the,nhe,3,0.3333
return,nelumn,6,0.5
of,c,2,1.0
ultratoryism,ulh,12,0.8333
",",hruwm,1,5.0
that,il,4,1.0
the,he,3,0.3333
commons,lmmom,7,0.5714
house,roune,5,0.4
of,ot,2,0.5
radicalism,qsduclnm,10,0.6
",",&,1,1.0
&,ve,1,2.0
then,gd,4,1.0
god,bhtrp,3,1.6667
knows,kbal,5,0.8
what,kyved,4,1.25
may,lptn,3,1.3333
happen,,6,1.0
...,,3,1.0
.,,1,1.0
tremble,wembe,7,0.4286
for,b,3,1.0
my,met,2,1.0
country,conhy',7,0.5714
!,),1,1.0
i,my,1,2.0
may,le,3,1.0
be,mbtalen,2,2.5
mistaken,anaa',8,0.875
",",),1,1.0
1tho',cannok,5,1.0
i,,1,1.0
cannot,,6,1.0
',llul,1,4.0
what,h+tfl,4,1.0
a,eve-h',1,6.0
frightful,lq,9,1.0
event,wrke,5,1.0
!,1,1,1.0
',teulle,1,6.0
he,!,2,1.0
wrote,lkul,5,1.0
.,,1,1.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
of,of,2,0.0
the,klq,3,1.0
people,peode,6,0.3333
will,will,4,0.0
be,le,2,0.5
so,s6,2,0.5
great,jiea},5,0.6
at,qk,2,1.0
the,+e,3,0.6667
return,rehn,6,0.5
of,0,2,1.0
dissolution,dlfsjoluhes,11,0.6364
",",ulicy,1,5.0
which,gwl,5,1.0
must,1e,4,1.0
be,lad,2,1.5
had,will,3,1.3333
",",le,1,2.0
will,q,4,1.0
be,hia,2,1.5
a,(,1,1.0
mass,,4,1.0
infatuation,inhhiho-,11,0.7273
!,pekdly,1,6.0
personally,(,10,1.0
i,@vn,1,3.0
am,indilfe_hp,2,5.0
indifferent,gl,11,1.0
",",7,1,1.0
but,rally,3,1.6667
i,,1,1.0
really,,6,1.0
tremble,tenlk,7,0.5714
for,for,3,0.0
my,wy,2,0.5
country,(oc_hy!,7,0.8571
!,1,1,1.0
i,6ay,1,3.0
may,le,3,1.0
be,luitales,2,3.5
mistaken,,8,1.0
",",,1,1.0
1tho',tlp,5,0.8
i,calok,1,5.0
cannot,dul,6,1.0
but,fear,3,1.3333
fear,tal,4,0.75
that,#,4,1.0
the,exqsalaba,3,3.0
exasperation,,12,1.0
happen,apeey,6,0.5
...,,3,1.0
.,,1,1.0
ultratoryism,ulha-,12,0.75
",",toryut~,1,7.0
that,/,4,1.0
the,yal,3,1.0
commons,tlq,7,1.0
house,ch1lj,5,1.0
upon,tloule,4,1.25
a,ypr,1,3.0
of,ok,2,0.5
radicalism,padica,10,0.5
",",cise,1,4.0
&,&,1,0.0
then,7405,4,1.0
god,god,3,0.0
knows,chouu,5,0.8
what,wlul,4,0.75
may,ay,3,0.3333
',wle,1,3.0
what,[,4,1.0
a,a,1,0.0
frightful,kiswal,9,0.7778
event,evenl,5,0.2
!,!,1,0.0
',1,1,1.0
he,lc,2,1.0
wrote,wrol<.,5,0.6
.,1,1,1.0
',tven:,1,5.0
i,sle,1,3.0
tremble,7,7,1.0
!,wal,1,3.0
what,l,4,1.0
infatuation,(6,11,1.0
!,palvalion,1,9.0
personally,!,10,1.0
i,fe-johally,1,10.0
am,(am,2,0.5
indifferent,i6diheel,11,0.5455
",",(,1,1.0
but,sc,3,1.0
i,(,1,1.0
really,yca,6,0.8333
tremble,lly,7,0.8571
house,hovse,5,0.2
upon,up,4,0.5
a,ol,1,2.0
dissolution,4,11,1.0
",",d;s,1,3.0
which,olliov,5,1.0
must,whicl,4,1.25
be,must,2,2.0
had,5,3,1.0
",",hed,1,3.0
will,1,4,1.0
be,will,2,2.0
a,s,1,1.0
for,aov,3,0.6667
my,my,2,0.0
country,cnlry,7,0.4286
!,!,1,0.0
i,(,1,1.0
may,may,3,0.0
be,se,2,0.5
mistaken,"mitlalcen,",8,0.625
",","71,",1,2.0
1tho',7,5,1.0
i,cannok,1,6.0
cannot,s,6,1.0
but,,3,1.0
great,jreal,5,0.4
at,a/,2,0.5
the,ile,3,0.6667
return,rekrh,6,0.5
of,0,2,1.0
ultratoryism,f,12,1.0
",",vitra,1,5.0
that,+oryusns,4,2.0
the,+lal,3,1.3333
commons,#lc,7,1.0
fear,feav,4,0.25
that,llal,4,0.75
the,+e,3,0.6667
exasperation,exapealor,12,0.4167
of,of,2,0.0
the,ple,3,0.6667
people,'peep,6,0.6667
will,le,4,0.75
be,wdli,2,2.0
so,se,2,0.5
mass,majf,4,0.5
of,of,2,0.0
radicalism,radicali,10,0.2
",",jh,1,2.0
&,2,1,1.0
then,ye,4,0.75
god,god,3,0.0
knows,laow,5,0.6
what,p,4,1.0
may,wlal,3,1.0
happen,mm,6,1.0
...,hap,3,1.0
.,peh,1,3.0
may,mcy,3,0.3333
happen,hafin,6,0.5
...,,3,1.0
.,,1,1.0
',[rl,1,3.0
what,g,4,1.0
a,hrijhtf),1,8.0
frightful,~b,9,1.0
event,},5,1.0
!,1,1,1.0
',hz,1,2.0
he,wrok_,2,2.5
wrote,']trtmble,5,1.4
.,.,1,0.0
',1,1,1.0
i,hbs,1,3.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
so,so,2,0.0
great,5eq!,5,0.8
at,9/,2,1.0
the,th2,3,0.3333
return,relrn,6,0.3333
of,of,2,0.0
ultratoryism,ulb,12,0.8333
",",5,1,1.0
radicalism,radi.,10,0.6
",",cs,1,2.0
&,/isra,1,5.0
then,&,4,1.0
god,men,3,1.0
knows,goc,5,0.8
what,ionj,4,1.0
the,thc,3,0.3333
exasperation,rx,12,0.9167
of,gsprs547157,2,5.5
the,0l,3,1.0
people,hhx,6,1.0
will,feozhz,4,1.5
be,w1h,2,1.5
be,be,2,0.0
mistaken,ms),8,0.75
",",s,1,1.0
1tho',ker,5,1.0
i,aaho,1,4.0
cannot,7,6,1.0
but,cnn02,3,1.6667
fear,by},4,1.0
that,kar,4,0.75
infatuation,ih,11,0.9091
!,chartjon,1,8.0
personally,fessonally,10,0.2
i,7,1,1.0
am,9r-,2,1.5
indifferent,hh,11,1.0
",",di}fre},1,7.0
that,thnst,4,0.5
the,thk,3,0.3333
commons,corn-or),7,0.7143
house,ftenie,5,1.0
upon,bpon,4,0.25
a,g,1,1.0
dissolution,disso/hcv,11,0.5455
",",,1,1.0
which,whizh,5,0.2
must,tl,4,1.0
be,b,2,0.5
had,hsd,3,0.3333
",",ktl),1,4.0
will,y,4,1.0
be,0,2,1.0
a,mqj,1,3.0
mass,cf,4,1.0
of,,2,1.0
but,bu,3,0.3333
i,l,1,1.0
really,1,6,1.0
tremble,nglly,7,0.8571
for,#remsle,3,2.3333
my,ler,2,1.5
country,my,7,0.8571
!,canhy,1,5.0
i,1,1,1.0
may,m4y,3,0.3333
a,1,1,1.0
dissolution,dssolmhon,11,0.3636
",",woh,1,3.0
which,mwt,5,1.0
must,be,4,1.0
be,had,2,1.5
had,w,3,1.0
",",hz,1,2.0
will,@,4,1.0
be,,2,1.0
a,,1,1.0
ultratoryism,wltcolortaism,12,0.5
",",tlat,1,4.0
that,he,4,0.75
the,commons,3,2.3333
commons,hone,7,0.7143
house,vpon,5,1.0
upon,,4,1.0
i,cannot,1,6.0
cannot,6ot,6,0.6667
but,jecr,3,1.3333
fear,ht,4,1.0
that,+,4,1.0
the,etaspoahon,3,2.6667
exasperation,0t,12,0.9167
of,he,2,1.0
the,,3,1.0
mass,maa,4,0.5
of,$s,2,1.0
radicalism,04,10,1.0
",",doucalism,1,9.0
&,%,1,1.0
then,#m,4,1.0
god,9od,3,0.3333
knows,knws,5,0.2
what,whot,4,0.25
may,ma5,3,0.3333
happen,happe^,6,0.1667
...,,3,1.0
.,,1,1.0
tremble,#cmble,7,0.4286
for,jer,3,0.6667
my,ma,2,0.5
country,couakrs,7,0.4286
!,!,1,0.0
i,ima,1,2.0
may,b2,3,1.0
be,mitalem,2,3.0
mistaken,^,8,1.0
",",4o,1,2.0
1tho',,5,1.0
',whol,1,4.0
what,0,4,1.0
a,ta44,1,3.0
frightful,eewtt,9,0.8889
event,!',5,1.0
!,k,1,1.0
',wrak,1,4.0
he,1tewfl,2,2.5
wrote,(,5,1.0
.,mat,1,3.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
infatuation,inxfottucrhon,11,0.5455
!,1,1,1.0
personally,pesonalls,10,0.2
i,(,1,1.0
am,am,2,0.0
indifferent,indijgevt,11,0.4545
",",bwt,1,3.0
but,1,3,1.0
i,tls,1,3.0
really,,6,1.0
people,reopl,6,0.3333
will,wl,4,0.5
be,be,2,0.0
so,so,2,0.0
great,%rcot,5,0.6
at,#t,2,0.5
the,t,3,0.6667
return,retwrh,6,0.3333
of,,2,1.0
infatuation,6,11,1.0
!,khak,1,4.0
personally,&,10,1.0
i,.,1,1.0
am,rer,2,1.5
indifferent,jol,11,1.0
",",9,1,1.0
but,(y,3,1.0
i,(,1,1.0
really,q6,6,1.0
tremble,id',7,1.0
great,jrest,5,0.4
at,0k,2,1.0
the,ik,3,1.0
return,rekvn,6,0.5
of,of,2,0.0
ultratoryism,ulkatorxkm,12,0.4167
",",1,1,1.0
that,lccl,4,1.0
the,tl,3,0.6667
commons,cclines,7,0.7143
fear,ksv,4,1.0
that,fst,4,0.75
the,fle,3,0.6667
exasperation,exssreslan,12,0.5833
of,ol,2,0.5
the,(le,3,0.6667
people,pecple,6,0.1667
will,ill,4,0.25
be,pe,2,0.5
so,,2,1.0
for,@<,3,1.0
my,~y,2,0.5
country,cola,7,0.7143
!,ky,1,2.0
i,my,1,2.0
may,6,3,1.0
be,m',2,1.0
mistaken,sak,8,0.625
",",@^,1,2.0
1tho',4,5,1.0
i,ko,1,2.0
cannot,(,6,1.0
but,8940/,3,1.6667
',ulek,1,4.0
what,q,4,1.0
a,ryero,1,5.0
frightful,elet,9,0.8889
event,!,5,1.0
!,(,1,1.0
',le,1,2.0
he,ljo,2,1.5
wrote,le,5,0.8
.,(,1,1.0
',here/le,1,7.0
i,6l/,1,3.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
house,hake,5,0.6
upon,epa,4,0.75
a,4,1,1.0
dissolution,d',11,0.9091
",",kek,1,3.0
which,koa,5,1.0
must,ul',4,0.75
be,ch,2,1.0
had,ae/,3,1.0
",",6,1,1.0
will,gsal,4,0.75
be,7,2,1.0
a,uill,1,4.0
mass,mcc,4,0.75
of,of,2,0.0
radicalism,raduce,10,0.6
",",4ji,1,3.0
&,8,1,1.0
then,fle,4,0.75
god,goel,3,0.6667
knows,eiceu,5,1.0
what,>,4,1.0
may,uget,3,1.3333
happen,mgy,6,1.0
...,lyl,3,1.0
.,o,1,1.0
mass,may),4,0.5
of,o/,2,0.5
radicalism,kalialism,10,0.3
",",1,1,1.0
&,2,1,1.0
then,ma,4,1.0
god,4+,3,1.0
knows,inows,5,0.2
infatuation,snhluahon,11,0.5455
!,!,1,0.0
personally,putxonally,10,0.3
i,5,1,1.0
am,n,2,1.0
indifferent,"alhnna,",11,1.0
",",bu,1,2.0
but,),3,1.0
i,,1,1.0
1tho',1,5,0.8
i,mo,1,2.0
cannot,),6,1.0
but,anno,3,1.3333
fear,/,4,1.0
that,bi,4,1.0
the,kat,3,1.0
exasperation,ad,12,0.9167
of,me,2,1.0
the,mh,3,0.6667
people,peopb,6,0.3333
will,mll,4,0.5
be,&,2,1.0
so,10,2,1.0
great,real,5,0.4
at,a/,2,0.5
the,/e,3,0.6667
return,~htn,6,0.6667
of,,2,1.0
dissolution,"~ssollion,",11,0.4545
",","""kek",1,4.0
which,mva,5,1.0
must,&c,4,1.0
be,mal,2,1.5
had,",",3,1.0
",",wull,1,4.0
will,&e,4,1.0
be,&,2,1.0
a,,1,1.0
what,wk,4,0.75
may,mad,3,0.3333
happen,kanken,6,0.5
...,,3,1.0
.,,1,1.0
ultratoryism,ahetm,12,0.8333
",",mum,1,3.0
that,lmmvn,4,1.25
the,horese,3,1.6667
commons,"upo""",7,0.8571
house,,5,1.0
upon,,4,1.0
a,,1,1.0
really,tall,6,0.5
tremble,henbk,7,0.7143
for,ho-,3,0.6667
my,my,2,0.0
country,corcnhy,7,0.5714
!,!,1,0.0
i,j,1,1.0
may,inay,3,0.6667
be,k,2,1.0
mistaken,mshkn,8,0.5
",",,1,1.0
',waj,1,3.0
what,c,4,1.0
a,pskhl,1,5.0
frightful,wea!,9,1.0
event,k,5,1.0
!,m+k,1,3.0
',-,1,1.0
he,`1,2,1.0
wrote,aemll,5,1.0
.,wlt,1,3.0
',,1,1.0
i,,1,1.0
tremble,,7,1.0
!,,1,1.0
what,,4,1.0
god,god,3,0.0
grant,jrawti,5,0.6
",",wowlvoti,1,8.0
however,hat,7,0.8571
",",(may,1,4.0
that,b,4,1.0
i,e,1,1.0
may,0,3,1.0
be,,2,1.0
a,,1,1.0
an,mn,2,0.5
express,express,7,0.0
took,tvok,4,0.25
him,him,3,0.0
off,off,3,0.0
yesterday,yesksdav:,9,0.5556
.,,1,1.0
',,1,1.0
of,0,2,1.0
the,+h,3,0.6667
numerous,qumerous,8,0.125
conventional,(onveuhonal,12,0.3333
remedies,remedies,8,0.0
sir,sir,3,0.0
r.,r.,2,0.0
peel,pee,4,0.25
was,(,3,1.0
here,wja,4,1.0
",",},1,1.0
i,lerq,1,4.0
understand,(,10,1.0
",",un,1,2.0
but,dess,3,1.3333
a,o,1,1.0
new,6cw,3,0.6667
chapter,chapler,7,0.1429
in,(0,2,1.0
