index,ground_truth,ocr_output,cer
6015,when he shook the case there was a rustling thud,when he shook the case there was a rustling thud,0.0
6016,five thousand at least . ' He felt in his jacket pocket,five thousand at least . ' He felt in his jacket pocket,0.0
6017,"his own briefcase key , a suitcase key and a","his own briefcase key , a suitcase key and a",0.0
6018,It was locked . Eager fingers felt bulky contents and,It was locked . Eager fingers felt bulky contents and,0.0
6019,and pulled out a key ring . In succession he tried,and pulled out a key ring . In succession he tried,0.0
6020,"of wads of paper . ' Cor ! ' he muttered aloud , ' there 's","of wards of paper . ' Cor ! ' he muttered aloud , ' there's",0.0339
6021,device designed to lock typewriters .,device designed to lock typewriters .,0.0
6022,bent wire loop into the lock and,bent wire loop into the lock and,0.0
6023,There was a click and the,There was a click and the,0.0
6024,briefcase opened . Cecil thrust an,briefcase opened . Cecil thrust an,0.0
6025,Cecil searched in his pockets once,Cecil searched in his pockets once,0.0
6026,pound notes .,pound notes .,0.0
6027,paper-clips . After a few seconds,paper-clips . After a few seconds,0.0
6028,"of twisting , he roughly thrust a","of twisting , he roughly thrust a",0.0
6029,more and came up with two,more and came up with two,0.0
6030,waggled it around vigorously .,waggled it around vigorously .,0.0
6031,groping after wads of five,groping after wads of five,0.0
6032,"eager hand inside , his fingers","exoper hand inside , his fingers",0.0968
6033,"They closed on a single bundle and , fumbling with","They closed on a single bundle and , fumbling with",0.0
6034,"side . ' Old fashioned fivers ! ' he muttered again , and","side . ' Old fashioned fivers ! ' he muttered again , and",0.0
6035,rested on a wad of stiff white paper printed on one,rested on a wad of stiff white paper printed on one,0.0
6036,alone on polite request .,alone on polite request .,0.0
6037,"break their promise to pay on rude demand , let","break their promise to pay on rude demand , let",0.0
6038,"nervous excitement , he pulled it out . His eye","nervous excitement , he pulled it out . His eye",0.0
6039,Govr. and Compa. of the Bank of England would never,Gour . and Compa. of the Bank of England would never,0.0392
6040,tried to recall if they were still legal tender . Surely the,tried to recall if they were still legal tender . Surely the,0.0
6041,"bore , in large Baskerville type , the words METROPOLITAN","bore , in large Baskerville type , the words METROPOLITAN",0.0
6042,glowered at his own breach of social morality .,glowered at his own breach of social morality .,0.0
6043,COURSE NO. 3 . He ruffled the sheets irritably and,COURSE NO. 3 . He ruffled the sheets irritably and,0.0
6044,Cecil frowned in disappointment as he focussed upon the,Cecil frowned in disappointment as he focussed upon the,0.0
6045,MONOTECHNIC INSTITUTE ADVANCED ACCOUNTANCY,MONOTECHNIC INSTITUTE ADVANCED ACCOUNTANCY,0.0
6046,"at all . He was holding a paper booklet , the top sheet of which","at all . He was holding a paper booklet , the top sheet of which",0.0
6047,"printing to find no Govr. , no Compa. , in fact no five pound notes","printing to find no Govr. , no Compu. , intact no five pound notes",0.0448
6048,briefcase at the ticket-collector with the firm,briefcase at the ticket-collector with the firm,0.0
6049,guilt-symbol upon the ticket-collector and then,guilt-symbol upon the ticket-collector and then,0.0
6050,"He climbed the stairs , eager to unload the","He climbed the stairs , eager to unload the",0.0
6051,intention of playing the dutiful citizen,intention of playing the dutiful citizen,0.0
6052,fumbled for his contract before thrusting the,fumbled for his contract before thrusting the,0.0
6053,"to emerge carrying his shame unseen , but burning ,","to emerge carrying his shame unseen , but burning",0.0392
6054,into the night . He reached the barrier and,into the night . He reached the barrier and,0.0
6055,retrieving lost property .,retrieving last property .,0.0385
6056,into the darkness .,into the darkness,0.1053
6057,"stretched out a hand . ' Watch your step there , sir ! Your briefcase","stretched out a hand . ' Watch your step there , sir ! Your briefcase",0.0
6058,is hanging open . You 'll have someone shoving their hot,is hanging open . You'll have someone shoving their hot,0.0179
6059,"little hands inside . Here , I 'll do it . ' The collector pressed the twinkling","little hands inside . Here , I'll do it . ' The collector pressed the twinkling",0.0125
6060,"Before he could open his mouth , the collector","before he could open his mouth , the collector",0.0217
6061,"catch home with a click . Cecil , irretrievably laden with","catch home with a click . Cecil , irretrievably laden with",0.0
6062,Sentence Database,Sentence Database,0.0
6063,"both briefcase and conscience , stumbled away","both briefcase and conscience , stumbled away",0.0
6064,Trunk and Greppes Tannin-free Tea .,Trunk and Greppes Tannin-free Tea .,0.0
6065,they had once obtained as a free gift in exchange,they had once obtained as a free gift in exchange,0.0
6066,and the polished brass fourteen-pounder shell-case,and the polished brass fourteen-pounder shell-case,0.0
6067,case into hiding between the do-it-yourself cupboard,case into hiding between the do-it-yourself cupboard,0.0
6068,the hall as he opened the front door . He nodded irritably,the hall as he opened the front door . He nodded irritably,0.0
6069,"brella stand . ' You 're later than usual , aren't you ? '","brella stand . ' You're later than usual , aren't you ? '",0.0172
6070,His mother tidied her grey hair in the hall-mirror,His mother tidied her grey hair in the hall-mirror,0.0
6071,"and , turning his back to her , contrived to slide the brief-","and , turning his back to her , contrived to slide the brief-",0.0
6072,for the labels from half a hundredweight of,for the labels from half a hundredweight of,0.0
6073,"' HELLO , CECIL . HAD a busy day ? ' His mother came into","' HELLO , CECIL . HAD a busy day ? ' His mother came into",0.0
6074,which served respectively as coat cupboard and um-,which served respectively as coat cupboard and um-,0.0
6075,"easy on the immersion heater . ' What is it ,","easy on the immersion heater . ' What is it ,",0.0
6076,"fuss , mother ! I 'm quite well and no more","fuss , mother ! I'm quite well and no more",0.0233
6077,"tired than usual , and we finished the gin","tired than usual , and we finished the gin",0.0
6078,asked solicitously . ' You do look tired .,asked solicitously . ' You do look tired .,0.0
6079,Cecil ? Don't you feel well ? ' his mother,Cecil ? Don't you feel well ? ' his mother,0.0
6080,in tax-free champagne whilst he had to go,in tax-free champagne whilst he had to go,0.0
6081,inequity of Miss Cheesecake well-nigh bathing,inequity of Miss Cheesecake well-nigh bathing,0.0
6082,"last week , you know that . '","last week , you know that . '",0.0
6083,Go and get yourself a drink . ' ' Don't,Go and get yourself a drink . ' ' Don't,0.0
6084,Cecil gritted his teeth and glowered at the,Cecil gritted his teeth and glowered at the,0.0
6085,Nobody 's tired . Now just you run along,Nobody's tired . Now just you run along,0.025
6086,Cecil stepped towards the dining room . ' I 'm,Cecil stepped towards the dining room . ' I'm,0.0217
6087,dinner ready . ',dinner ready . ',0.0
6088,and I 'm NOT irritable . ' ' Very well then . ' His,and I'm NOT irritable . ' ' Very well then . ' His,0.0196
6089,upstairs and wash your hands whilst I get,upstairs and wash your hands whilst I get,0.0
6090,"sure you must be tired , ' his mother insisted .","sure you must be tired , ' his mother insisted .",0.0
6091,mother nodded with understanding . ' You 're not tired .,mother nodded with understanding . ' You're not tired .,0.0179
6092,"' You 're very irritable , anyway . ' ' I 'm NOT tired","' You're very irritable , anyway . ' ' I'm NOT tired",0.037
6093,of a mother who had failed to realise that a son,of a mother who had failed to realise that a son,0.0
6094,the treads . ' And don't wipe the dirt off on the,the treads . ' And don't wipe the dirt off on the,0.0
6095,"climb the stairs , stamping with unnecessary vigour upon","climb the stairs , stamping with unnecessary vigour upon",0.0
6096,Cecil wriggled irritably under the misplaced management,Cecil wriggled irritably under the misplaced management,0.0
6097,towel like you did yesterday .,towel like you did yesterday .,0.0
6098,who is nearly bald is no longer a baby . He started to,who is nearly bald is no longer a baby . He started to,0.0
