question,reference_answer,student_answer,label,student_answer_noisy,corruption_level
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because she thinks that the eggshells and the water reaction and she think during the reaction the eggshell dissolved.,incorrect,Bbcauseshethinksh thatthe eggshellsandthe water reaction and she thinkduringthereaction te eggshell dissolved.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,She thinks she made a solution because the solute dissolved and the water is clear.,correct,Sme thimks she mhade h solution betause thesolute dissolvedand the water is cluar.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Grace thinks she made a solution because first she put eggshells into a cup and covered them up with vinegar and then small bubbles appeared on the surface of the eggshell and a couple of days the eggshells were gone and the liquid was clear.,correct,Gpacetttnks shhe made a solution because first sheput eggsoells intoacupandcovered thm upwithvinegarand phen smallbubbles appeared on thesurfaceof theeggshell anda coupleof daystbe eggshells wesegone andthe liquid wasclear.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Yes because she saw the gas on and the vinegar was clear.,incorrect,"Ybs beci""se shhesawthe gas on andthevinegar wasclear.",0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because a solution is when a solute and a solvent are mixed and she did that.,incorrect,Bbcausea nolutihon iswhen a soluteande solvent are mixedand she didthat.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because she put eggshells in a cup and covered them with vinegar and after a couple of days she saw that they were gone.,correct,Bbcausesheput eghgshells in a cup andcovered them with vinegar and aftera couple ofdays she awthat they weregonen,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,The eggshells dissolved a solution is when the solvent dissolve.,incorrect,Tme eggoeellsdissolved a solution wswhen the solvent dissalve.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,The vinegar destroyed the eggshells.,incorrect,Tme vinobar dehstroyed the eggshells.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,Because he used something that can make it bubble.,incorrect,Bbcauseheused sohmething that can mareit bubble.,0.1
"Grace set up a science experiment. Here's what she wrote in her notebook. First I put eggshells into a cup and covered them with vinegar. After a while, small bubbles appeared on the surface of the eggshells. The next day there were more bubbles. In a couple of days, the eggshells were gone and the liquid was clear. I think I made a solution and a reaction. Explain why Grace thinks she made a solution.",A solution was created when the eggshells disappeared (dissolved) and the mixture ended up as a clear liquid.,I think Grace thinks she made a solution because she mixed eggshells and vinegar together.,incorrect,IthinkGsuce thhinksshe made a solhtion becauseshe mixedeggshells and vinegartogether.,0.1
